SAMPLE ID;IGSN;EXPEDITION ID;REFERENCES;LATITUDE;LONGITUDE;LOC PREC;MIN ELEVATION;MAX ELEVATION;TECTONIC SETTING;MIN AGE;AGE;MAX AGE;METHOD;ANALYZED MATERIAL;ROCK TYPE;ROCK NAME;MINERAL;SIO2;SIO2 Units;SIO2 Method;TIO2;TIO2 Units;TIO2 Method;AL2O3;AL2O3 Units;AL2O3 Method;CR2O3;CR2O3 Units;CR2O3 Method;FE2O3;FE2O3 Units;FE2O3 Method;FE2O3T;FE2O3T Units;FE2O3T Method;FEO;FEO Units;FEO Method;FEOT;FEOT Units;FEOT Method;NIO;NIO Units;NIO Method;MNO;MNO Units;MNO Method;MGO;MGO Units;MGO Method;CAO;CAO Units;CAO Method;SRO;SRO Units;SRO Method;NA2O;NA2O Units;NA2O Method;K2O;K2O Units;K2O Method;P2O5;P2O5 Units;P2O5 Method;BAO;BAO Units;BAO Method;LOI;LOI Units;LOI Method;H2O;H2O Units;H2O Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;SO3;SO3 Units;SO3 Method;COO;COO Units;COO Method;MN;MN Units;MN Method;NI;NI Units;NI Method;CO;CO Units;CO Method;CU;CU Units;CU Method;CD;CD Units;CD Method;ZN;ZN Units;ZN Method;AS;AS Units;AS Method;AG;AG Units;AG Method;S;S Units;S Method;ZRO2;ZRO2 Units;ZRO2 Method;AL;AL Units;AL Method;CA;CA Units;CA Method;SR87_SR86;SR87_SR86 Units;SR87_SR86 Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;RB87_SR86;RB87_SR86 Units;RB87_SR86 Method;ND143_ND144;ND143_ND144 Units;ND143_ND144 Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;SM147_ND144;SM147_ND144 Units;SM147_ND144 Method;E_ND;E_ND Units;E_ND Method;E_ND_INI;E_ND_INI Units;E_ND_INI Method;PB204_PB206;PB204_PB206 Units;PB204_PB206 Method;PB206_PB204;PB206_PB204 Units;PB206_PB204 Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204;PB207_PB204 Units;PB207_PB204 Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB207_PB206;PB207_PB206 Units;PB207_PB206 Method;PB208_PB204;PB208_PB204 Units;PB208_PB204 Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;PB208_PB206;PB208_PB206 Units;PB208_PB206 Method;HF176_HF177;HF176_HF177 Units;HF176_HF177 Method;RE187_OS188;RE187_OS188 Units;RE187_OS188 Method;OS187_OS188;OS187_OS188 Units;OS187_OS188 Method;OS187_OS188_INI;OS187_OS188_INI Units;OS187_OS188_INI Method;G_OS;G_OS Units;G_OS Method;G_OS_INI;G_OS_INI Units;G_OS_INI Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;HE;HE Units;HE Method;HE3;HE3 Units;HE3 Method;HE3_HE4_R_RA;HE3_HE4_R_RA Units;HE3_HE4_R_RA Method;AR36;AR36 Units;AR36 Method;AR40;AR40 Units;AR40 Method;AR40_AR36;AR40_AR36 Units;AR40_AR36 Method;NE20;NE20 Units;NE20 Method;NE20_NE22;NE20_NE22 Units;NE20_NE22 Method;NE21_NE22;NE21_NE22 Units;NE21_NE22 Method;LA;LA Units;LA Method;CE;CE Units;CE Method;PR;PR Units;PR Method;ND;ND Units;ND Method;SM;SM Units;SM Method;EU;EU Units;EU Method;GD;GD Units;GD Method;TB;TB Units;TB Method;DY;DY Units;DY Method;HO;HO Units;HO Method;ER;ER Units;ER Method;TM;TM Units;TM Method;YB;YB Units;YB Method;LU;LU Units;LU Method;CO2;CO2 Units;CO2 Method;F;F Units;F Method;CL;CL Units;CL Method;U238_PB204;U238_PB204 Units;U238_PB204 Method;TH230_TH232;TH230_TH232 Units;TH230_TH232 Method;RA226_ACTIVITY;RA226_ACTIVITY Units;RA226_ACTIVITY Method;PB210_RA226;PB210_RA226 Units;PB210_RA226 Method;PB210_ACTIVITY;PB210_ACTIVITY Units;PB210_ACTIVITY Method;AG;AG Units;AG Method;AL;AL Units;AL Method;AS;AS Units;AS Method;AU;AU Units;AU Method;B;B Units;B Method;BA;BA Units;BA Method;BE;BE Units;BE Method;BI;BI Units;BI Method;CA;CA Units;CA Method;CD;CD Units;CD Method;CO;CO Units;CO Method;CR;CR Units;CR Method;CS;CS Units;CS Method;CU;CU Units;CU Method;GA;GA Units;GA Method;GER;GER Units;GER Method;HF;HF Units;HF Method;INDIUM;INDIUM Units;INDIUM Method;IR;IR Units;IR Method;K;K Units;K Method;LI;LI Units;LI Method;MN;MN Units;MN Method;MO;MO Units;MO Method;NA;NA Units;NA Method;NB;NB Units;NB Method;NI;NI Units;NI Method;OS;OS Units;OS Method;P;P Units;P Method;PB;PB Units;PB Method;PD;PD Units;PD Method;PT;PT Units;PT Method;RB;RB Units;RB Method;RE;RE Units;RE Method;RH;RH Units;RH Method;RU;RU Units;RU Method;S;S Units;S Method;SB;SB Units;SB Method;SC;SC Units;SC Method;SN;SN Units;SN Method;SR;SR Units;SR Method;TA;TA Units;TA Method;TH;TH Units;TH Method;TI;TI Units;TI Method;TL;TL Units;TL Method;U;U Units;U Method;V;V Units;V Method;W;W Units;W Method;Y;Y Units;Y Method;ZN;ZN Units;ZN Method;ZR;ZR Units;ZR Method;DELTA_O18;DELTA_O18 Units;DELTA_O18 Method;DELTA_C13;DELTA_C13 Units;DELTA_C13 Method;DELTA_MO98;DELTA_MO98 Units;DELTA_MO98 Method;DELTA_ZN66;DELTA_ZN66 Units;DELTA_ZN66 Method;DELTA_ZN68;DELTA_ZN68 Units;DELTA_ZN68 Method;OS188;OS188 Units;OS188 Method;FE3P_FET;FE3P_FET Units;FE3P_FET Method;TI;TI Units;TI Method;AS;AS Units;AS Method;AS;AS Units;AS Method;GER;GER Units;GER Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;INDIUM;INDIUM Units;INDIUM Method
CEBR-IBERIA-1;;CEB-IBERIA;CEBRIA, 2003;37,5;-9;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,68;wt%;AAS;0,97;wt%;XRF;14,16;wt%;AAS;;;;2,83;wt%;AAS;;;;7,69;wt%;AAS;;;;;;;0,16;wt%;AAS;8,45;wt%;AAS;12,03;wt%;AAS;;;;2,29;wt%;AAS;0,45;wt%;AAS;0,12;wt%;XRF;;;;0,84;ppm;IGN;;;;;;;;;;;;;;;;;;;104;ppm;XRF;43;ppm;INAA;;;;;;;102;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706224;Not Applicable;MS;;;;;;;0,512637;Not Applicable;MS;;;;;;;;;;;;;;;;18,406;Not Applicable;MS;;;;15,619;Not Applicable;MS;;;;;;;38,407;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,7;ppm;INAA;17;ppm;INAA;;;;10,1;ppm;INAA;2,73;ppm;INAA;0,93;ppm;INAA;;;;0,57;ppm;INAA;;;;;;;;;;;;;2,01;ppm;INAA;0,3;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;122;ppm;XRF;;;;;;;;;;;;;43;ppm;INAA;209;ppm;INAA;1,68;ppm;INAA;;;;;;;;;;1,93;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;104;ppm;XRF;;;;;;;;;;;;;;;;11;ppm;XRF;;;;;;;;;;;;;;;;40;ppm;INAA;;;;152;ppm;XRF;0,3;ppm;INAA;1,28;ppm;INAA;;;;;;;0,3;ppm;INAA;273;ppm;XRF;;;;24;ppm;XRF;102;ppm;INAA;89;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-10;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,86;wt%;AAS;0,96;wt%;XRF;15,11;wt%;AAS;;;;2,39;wt%;AAS;;;;6,79;wt%;AAS;;;;;;;0,12;wt%;AAS;8,2;wt%;AAS;12,03;wt%;AAS;;;;2,29;wt%;AAS;0,49;wt%;AAS;0,11;wt%;XRF;;;;0,36;ppm;IGN;;;;;;;;;;;;;;;;;;;58;ppm;XRF;41;ppm;INAA;;;;;;;90;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706791;Not Applicable;MS;;;;;;;0,512607;Not Applicable;MS;;;;;;;;;;;;;;;;18,483;Not Applicable;MS;;;;15,627;Not Applicable;MS;;;;;;;38,459;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,1;ppm;INAA;16,3;ppm;INAA;;;;10,6;ppm;INAA;2,72;ppm;INAA;0,97;ppm;INAA;;;;0,57;ppm;INAA;;;;;;;;;;;;;2,02;ppm;INAA;0,3;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;117;ppm;XRF;;;;;;;;;;;;;41;ppm;INAA;148;ppm;INAA;2,77;ppm;INAA;;;;;;;;;;1,96;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;58;ppm;XRF;;;;;;;;;;;;;;;;16;ppm;XRF;;;;;;;;;;;;;;;;38;ppm;INAA;;;;167;ppm;XRF;0,31;ppm;INAA;1,26;ppm;INAA;;;;;;;;;;275;ppm;XRF;;;;24;ppm;XRF;90;ppm;INAA;88;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-11;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;52,02;wt%;AAS;0,97;wt%;XRF;14,84;wt%;AAS;;;;3,81;wt%;AAS;;;;6,09;wt%;AAS;;;;;;;0,12;wt%;AAS;6,79;wt%;AAS;11,96;wt%;AAS;;;;2,69;wt%;AAS;0,6;wt%;AAS;0,14;wt%;XRF;;;;0,47;ppm;IGN;;;;;;;;;;;;;;;;;;;73;ppm;XRF;39;ppm;INAA;;;;;;;90;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706891;Not Applicable;MS;;;;;;;0,512511;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,3;ppm;INAA;20,4;ppm;INAA;;;;12;ppm;INAA;3,05;ppm;INAA;1,05;ppm;INAA;;;;0,67;ppm;INAA;;;;;;;;;;;;;2,06;ppm;INAA;0,32;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;ppm;XRF;;;;;;;;;;;;;39;ppm;INAA;104;ppm;INAA;1,05;ppm;INAA;;;;;;;;;;2,35;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;73;ppm;XRF;;;;;;;;;;;;;;;;17;ppm;XRF;;;;;;;;;;;;;;;;37;ppm;INAA;;;;185;ppm;XRF;0,38;ppm;INAA;1,86;ppm;INAA;;;;;;;0,5;ppm;INAA;263;ppm;XRF;;;;26;ppm;XRF;90;ppm;INAA;99;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-12;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,09;wt%;AAS;1;wt%;XRF;13,7;wt%;AAS;;;;4,15;wt%;AAS;;;;6,43;wt%;AAS;;;;;;;0,12;wt%;AAS;8,95;wt%;AAS;12,03;wt%;AAS;;;;2,29;wt%;AAS;0,39;wt%;AAS;0,1;wt%;XRF;;;;0,29;ppm;IGN;;;;;;;;;;;;;;;;;;;80;ppm;XRF;42;ppm;INAA;;;;;;;109;ppm;INAA;;;;;;;;;;;;;;;;;;;0,705881;Not Applicable;MS;;;;;;;0,512584;Not Applicable;MS;;;;;;;;;;;;;;;;18,487;Not Applicable;MS;;;;15,641;Not Applicable;MS;;;;;;;38,494;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,7;ppm;INAA;16,7;ppm;INAA;;;;10,8;ppm;INAA;2,79;ppm;INAA;0,99;ppm;INAA;;;;0,64;ppm;INAA;;;;;;;;;;;;;2,01;ppm;INAA;0,31;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;117;ppm;XRF;;;;;;;;;;;;;42;ppm;INAA;216;ppm;INAA;1,175;ppm;INAA;;;;;;;;;;2,11;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;80;ppm;XRF;;;;;;;;;;;;;;;;12;ppm;XRF;;;;;;;;;;;;;;;;39;ppm;INAA;;;;154;ppm;XRF;0,31;ppm;INAA;1,29;ppm;INAA;;;;;;;0,4;ppm;INAA;265;ppm;XRF;;;;23;ppm;XRF;109;ppm;INAA;90;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-14;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,44;wt%;AAS;0,67;wt%;XRF;14,76;wt%;AAS;;;;2,59;wt%;AAS;;;;6,67;wt%;AAS;;;;;;;0,1;wt%;AAS;7,78;wt%;AAS;13,02;wt%;AAS;;;;2,42;wt%;AAS;0,4;wt%;AAS;0,09;wt%;XRF;;;;0,22;ppm;IGN;;;;;;;;;;;;;;;;;;;87;ppm;XRF;38;ppm;INAA;;;;;;;72;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706234;Not Applicable;MS;;;;;;;0,51255;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,5;ppm;INAA;13,4;ppm;INAA;;;;8,7;ppm;INAA;2,15;ppm;INAA;0,82;ppm;INAA;;;;0,47;ppm;INAA;;;;;;;;;;;;;1,6;ppm;INAA;0,26;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;111;ppm;XRF;;;;;;;;;;;;;38;ppm;INAA;113;ppm;INAA;0,32;ppm;INAA;;;;;;;;;;1,59;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;87;ppm;XRF;;;;;;;;;;;;;;;;9;ppm;XRF;;;;;;;;;;;;;;;;35;ppm;INAA;;;;184;ppm;XRF;0,24;ppm;INAA;1,22;ppm;INAA;;;;;;;0,4;ppm;INAA;201;ppm;XRF;;;;19;ppm;XRF;72;ppm;INAA;78;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-15;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;49,96;wt%;AAS;0,5;wt%;XRF;16,62;wt%;AAS;;;;2,28;wt%;AAS;;;;5,8;wt%;AAS;;;;;;;0,14;wt%;AAS;9,36;wt%;AAS;13,01;wt%;AAS;;;;1,88;wt%;AAS;0,31;wt%;AAS;0,06;wt%;XRF;;;;0,32;ppm;IGN;;;;;;;;;;;;;;;;;;;105;ppm;XRF;40;ppm;INAA;;;;;;;64;ppm;INAA;;;;;;;;;;;;;;;;;;;0,706162;Not Applicable;MS;;;;;;;0,512612;Not Applicable;MS;;;;;;;;;;;;;;;;18,385;Not Applicable;MS;;;;15,626;Not Applicable;MS;;;;;;;38,35;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,1;ppm;INAA;8,8;ppm;INAA;;;;5,6;ppm;INAA;1,48;ppm;INAA;0,63;ppm;INAA;;;;0,34;ppm;INAA;;;;;;;;;;;;;1,16;ppm;INAA;0,2;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;ppm;XRF;;;;;;;;;;;;;40;ppm;INAA;166;ppm;INAA;0,53;ppm;INAA;;;;;;;;;;1,02;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;105;ppm;XRF;;;;;;;;;;;;;;;;7;ppm;XRF;;;;;;;;;;;;;;;;38;ppm;INAA;;;;172;ppm;XRF;0,14;ppm;INAA;0,64;ppm;INAA;;;;;;;0,5;ppm;INAA;185;ppm;XRF;;;;17;ppm;XRF;64;ppm;INAA;59;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-16;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;51,09;wt%;AAS;0,93;wt%;XRF;14,56;wt%;AAS;;;;2,77;wt%;AAS;;;;7,53;wt%;AAS;;;;;;;0,11;wt%;AAS;8,58;wt%;AAS;12,07;wt%;AAS;;;;1,99;wt%;AAS;0,4;wt%;AAS;0,11;wt%;XRF;;;;0,48;ppm;IGN;;;;;;;;;;;;;;;;;;;104;ppm;XRF;44;ppm;INAA;;;;;;;83;ppm;INAA;;;;;;;;;;;;;;;;;;;0,705987;Not Applicable;MS;;;;;;;0,512638;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,9;ppm;INAA;17,1;ppm;INAA;;;;10,6;ppm;INAA;2,77;ppm;INAA;0,99;ppm;INAA;;;;0,61;ppm;INAA;;;;;;;;;;;;;2,11;ppm;INAA;0,33;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;ppm;XRF;;;;;;;;;;;;;44;ppm;INAA;239;ppm;INAA;2,1;ppm;INAA;;;;;;;;;;2,15;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;104;ppm;XRF;;;;;;;;;;;;;;;;14;ppm;XRF;;;;;;;;;;;;;;;;42;ppm;INAA;;;;150;ppm;XRF;0,3;ppm;INAA;1,27;ppm;INAA;;;;;;;0,3;ppm;INAA;266;ppm;XRF;;;;22;ppm;XRF;83;ppm;INAA;86;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-18;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,58;wt%;AAS;1,6;wt%;XRF;16,16;wt%;AAS;;;;4,91;wt%;AAS;;;;7,62;wt%;AAS;;;;;;;0,11;wt%;AAS;3,33;wt%;AAS;9,37;wt%;AAS;;;;3,02;wt%;AAS;0,97;wt%;AAS;0,23;wt%;XRF;;;;1,14;ppm;IGN;;;;;;;;;;;;;;;;;;;24;ppm;XRF;39;ppm;INAA;;;;;;;113;ppm;INAA;;;;;;;;;;;;;;;;;;;0,707124;Not Applicable;MS;;;;;;;0,512505;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,2;ppm;INAA;35,7;ppm;INAA;;;;19,7;ppm;INAA;5,09;ppm;INAA;1,59;ppm;INAA;;;;1;ppm;INAA;;;;;;;;;;;;;3,37;ppm;INAA;0,54;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;252;ppm;XRF;;;;;;;;;;;;;39;ppm;INAA;17;ppm;INAA;3;ppm;INAA;;;;;;;;;;4,05;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;24;ppm;XRF;;;;;;;;;;;;;;;;34;ppm;XRF;;;;;;;;;;;;;;;;33;ppm;INAA;;;;194;ppm;XRF;0,65;ppm;INAA;3,2;ppm;INAA;;;;;;;1;ppm;INAA;337;ppm;XRF;;;;33;ppm;XRF;113;ppm;INAA;148;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-35;;CEB-IBERIA;CEBRIA, 2003;40,75;-5;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,95;wt%;AAS;0,98;wt%;XRF;16,35;wt%;AAS;;;;2,95;wt%;AAS;;;;6,95;wt%;AAS;;;;;;;0,16;wt%;AAS;6,5;wt%;AAS;10,79;wt%;AAS;;;;2,3;wt%;AAS;0,66;wt%;AAS;0,1;wt%;XRF;;;;0,43;ppm;IGN;;;;;;;;;;;;;;;;;;;69;ppm;XRF;45;ppm;INAA;118;ppm;XRF;;;;92;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,5;ppm;INAA;18,6;ppm;INAA;;;;10,3;ppm;INAA;2,87;ppm;INAA;1,02;ppm;INAA;;;;0,51;ppm;INAA;;;;;;;;;;;;;1,73;ppm;INAA;0,25;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146;ppm;XRF;;;;;;;;;;;;;45;ppm;INAA;90;ppm;INAA;3,63;ppm;INAA;118;ppm;XRF;;;;;;;1,97;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;69;ppm;XRF;;;;;;;;;;;;;;;;28;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;210;ppm;XRF;0,33;ppm;INAA;1,44;ppm;INAA;;;;;;;0,43;ppm;INAA;281;ppm;XRF;;;;20;ppm;XRF;92;ppm;INAA;84;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-19;;CEB-IBERIA;CEBRIA, 2003;39;-7,1;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,7;wt%;AAS;1,03;wt%;XRF;15,8;wt%;AAS;;;;4,42;wt%;AAS;;;;6,56;wt%;AAS;;;;;;;0,12;wt%;AAS;5,99;wt%;AAS;11;wt%;AAS;;;;3,58;wt%;AAS;0,74;wt%;AAS;0,15;wt%;XRF;;;;0,97;ppm;IGN;;;;;;;;;;;;;;;;;;;43;ppm;XRF;39;ppm;INAA;;;;;;;86;ppm;INAA;;;;;;;;;;;;;;;;;;;0,707175;Not Applicable;MS;;;;;;;0,512583;Not Applicable;MS;;;;;;;;;;;;;;;;18,485;Not Applicable;MS;;;;15,622;Not Applicable;MS;;;;;;;38,425;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,2;ppm;INAA;20;ppm;INAA;;;;11,7;ppm;INAA;3,1;ppm;INAA;1,1;ppm;INAA;;;;0,67;ppm;INAA;;;;;;;;;;;;;2,25;ppm;INAA;0,36;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;123;ppm;XRF;;;;;;;;;;;;;39;ppm;INAA;59;ppm;INAA;3,43;ppm;INAA;;;;;;;;;;2,37;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;43;ppm;XRF;;;;;;;;;;;;;;;;22;ppm;XRF;;;;;;;;;;;;;;;;38;ppm;INAA;;;;191;ppm;XRF;0,35;ppm;INAA;1,6;ppm;INAA;;;;;;;0,9;ppm;INAA;286;ppm;XRF;;;;26;ppm;XRF;86;ppm;INAA;99;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CEBR-IBERIA-2;;CEB-IBERIA;CEBRIA, 2003;37,5;-9;1;;;CONTINENTAL_RIFT;;;;"AAS; IGN; INAA; MS; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;DOLERITE;;50,72;wt%;AAS;0,9;wt%;XRF;14,39;wt%;AAS;;;;2,86;wt%;AAS;;;;8;wt%;AAS;;;;;;;0,23;wt%;AAS;8,77;wt%;AAS;11,08;wt%;AAS;;;;2,41;wt%;AAS;0,61;wt%;AAS;0,15;wt%;XRF;;;;0,78;ppm;IGN;;;;;;;;;;;;;;;;;;;106;ppm;XRF;43;ppm;INAA;;;;;;;132;ppm;INAA;;;;;;;;;;;;;;;;;;;0,7068;Not Applicable;MS;;;;;;;0,512644;Not Applicable;MS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,4;ppm;INAA;16,6;ppm;INAA;;;;10,4;ppm;INAA;2,75;ppm;INAA;0,95;ppm;INAA;;;;0,62;ppm;INAA;;;;;;;;;;;;;1,99;ppm;INAA;0,29;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131;ppm;XRF;;;;;;;;;;;;;43;ppm;INAA;218;ppm;INAA;1,75;ppm;INAA;;;;;;;;;;1,96;ppm;INAA;;;;;;;;;;;;;;;;;;;;;;;;;106;ppm;XRF;;;;;;;;;;;;;;;;15;ppm;XRF;;;;;;;;;;;;;;;;40;ppm;INAA;;;;153;ppm;XRF;0,3;ppm;INAA;1,24;ppm;INAA;;;;;;;0,6;ppm;INAA;270;ppm;XRF;;;;25;ppm;XRF;132;ppm;INAA;87;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
